Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Giocatore,Ruolo,Stato,Rating,ID partita,PENALTIES_COMMITTED,PENALTY_SHOOTOUT_ATTEMPTS_SAVES,PENALTY_SHOOTOUT_ATTEMPTS_SCORED,HIT_WOODWORK,TURNOVERS,CHALLENGE_LOST,PENALTIES_NOT_CONVERTED,PENALTY_SHOOTOUT_ATTEMPTS_NOT_CONVERTED,GOALS_PREVENTED_NO_PENALTIES,PASSES_OPEN_PLAY_ACCURACY,PASSES_OPEN_PLAY_ACCURATE,PASSES_OPEN_PLAY_TOTAL,DUELS_EFFICIENCY,TACKLE_LAST_MAN,CLEARANCES_OFF_LINE,BIG_CHANCES_SAVED,PENALTIES_SAVED,GOALS_PENALTY,PENALTIES_WON,ASSISTS_GOAL,BIG_CHANCES_CREATED,BIG_CHANCES_MISSED,CARDS_RED,CARDS_YELLOW,CLEARANCES,CROSSES_ACCURACY,CROSSES_TOTAL,CROSSES_ACCURATE,DRIBBLES_EFFICIENCY,DUELS_AERIAL_TOTAL,DRIBBLES_TOTAL,DRIBBLES_WON,DUELS_AERIAL_EFFICIENCY,DUELS_AERIAL_WON,DUELS_GROUND_EFFICIENCY,DUELS_GROUND_TOTAL,DUELS_GROUND_WON,DUELS_TOTAL,ERRORS_LEAD_TO_GOAL,ERRORS_LEAD_TO_SHOT,EXPECTED_ASSISTS,EXPECTED_GOALS,EXPECTED_GOALS_ON_TARGET,EXPECTED_GOALS_ON_TARGET_FACED,FOULS_COMMITTED,FOULS_SUFFERED,GOALS,GOALS_CONCEDED,GOALS_OWN,GOALS_PREVENTED,INTERCEPTIONS,KEEPER_SWEEPER_TOTAL,KEEPER_THROWS_TOTAL,LONG_BALLS_ACCURACY,LONG_BALLS_TOTAL,LONG_BALLS_ACCURATE,MATCH_MINUTES_PLAYED,OFFSIDES,PASSES_ACCURACY,PASSES_TOTAL,PASSES_ACCURATE,PASSES_FINAL_THIRD_ACCURACY,PASSES_FINAL_THIRD_TOTAL,PASSES_FINAL_THIRD_ACCURATE,PUNCHES_TOTAL,SAVES_TOTAL,SHOTS_BLOCKED,SHOTS_BOX_IN,SHOTS_BOX_OUT,SHOTS_HEAD,SHOTS_OFF_TARGET,SHOTS_ON_TARGET,SHOTS_TOTAL,TACKLES_EFFICIENCY,TACKLES_TOTAL,TACKLES_WON,TOUCHES_BOX_OPPOSITE,TOUCHES_TOTAL,SHOTS_FACED,CARDS_YELLOW_SECOND,MATCH_ON_PITCH_LIVE,MATCH_MINUTES_PLAYED_LIVE,KEY_PASSES,BOX_ENTRIES_EFFICIENCY,BOX_ENTRIES_ACCURATE,BOX_ENTRIES_TOTAL,THROUGH_BALLS,LAYOFFS_ACCURACY,LAYOFFS_ACCURATE,LAYOFFS_TOTAL,FINAL_THIRD_ENTRIES_TOTAL,FINAL_THIRD_ENTRIES_SUCCESSFUL,FINAL_THIRD_ENTRIES_EFFICIENCY,BALL_RECOVERIES,HIGH_CLAIM_EFFICIENCY,HIGH_CLAIM_TOTAL,HIGH_CLAIM_SAVED,DUELS_WON,OUTFIELDER_BLOCKS,PROGRESSIVE_CARRIES,PROGRESSIVE_PASSES_TOTAL,PROGRESSIVE_PASSES_ACCURACY,PROGRESSIVE_PASSES_ACCURATE
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Casa,Racing Santander,Sainz-Maza Inigo,Centrocampista,Titolare,6.8,lAOTnpfT,0,0,0,0,2,2,0,0,0.2342,0.652174,15,23,0.571429,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,1,0,0,1.0,1,0.5,6,3,7,0,0,0.004465,0.0,0.0,0.2342,0,0,0,0,0,0.2342,0,0,0,0.0,2,0,45,0,0.68,25,17,0.333333,3,1,0,0,0,0,0,0,0,0,0,1.0,3,3,0,33,0,0,0,45,0,0.0,0,0,0,1.0,1,1,2,0,0.0,0,0.0,0,0,4,0,1,3,0.333333,1
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Casa,Racing Santander,Gonzalez Facundo,Difensore centrale,Titolare,7.5,lAOTnpfT,0,0,0,0,0,1,0,0,-0.0929,0.85,17,20,0.428571,0,0,0,0,0,0,0,0,0,0,0,15,0.0,0,0,0.0,3,0,0,0.333333,1,0.5,4,2,7,0,0,0.002207,0.0,0.0,0.9071,1,0,0,1,0,-0.0929,3,0,0,0.625,8,5,90,0,0.863636,22,19,0.666667,3,2,0,0,0,0,0,0,0,0,0,1.0,2,2,0,43,1,0,0,90,0,0.0,0,0,0,0.0,0,0,3,0,0.0,0,0.0,0,0,3,1,5,8,0.75,6
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Casa,Racing Santander,Castro Javier,Difensore,Subentrato,6.5,lAOTnpfT,0,0,0,0,0,0,0,0,-0.5333,0.833333,5,6,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0,1,1,0.0,0,1.0,1,1,1,0,0,0.001146,0.0,0.0,0.4667,0,0,0,1,0,-0.5333,0,0,0,0.0,0,0,29,0,0.714286,7,5,1.0,2,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,12,1,0,0,29,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0,0.0,0,0,1,1,1,1,0.0,0
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Casa,Racing Santander,Martinez Sergio,Attaccante,Titolare,6.7,lAOTnpfT,0,0,0,0,3,1,0,0,0.4783,0.8,8,10,0.625,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1.0,4,1,1,0.5,2,0.75,4,3,8,0,0,0.047268,0.027,0.0,0.4783,1,1,0,0,0,0.4783,0,0,0,0.5,2,1,85,0,0.8,10,8,0.5,4,2,0,0,1,1,0,1,0,0,1,0.0,1,0,3,20,0,0,0,85,2,0.0,0,2,0,0.0,0,0,1,0,0.0,0,0.0,0,0,5,0,3,4,0.5,2
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Casa,Racing Santander,Hernando Manu,Difensore centrale,Titolare,6.8,lAOTnpfT,0,0,0,0,2,0,0,0,-0.0929,0.764706,13,17,1.0,0,0,0,0,0,0,0,0,0,0,0,12,0.0,0,0,0.0,1,0,0,1.0,1,0.0,0,0,1,0,0,0.000754,0.0599,0.4677,0.9071,0,0,0,1,0,-0.0929,2,0,0,0.75,4,3,90,0,0.722222,18,13,0.0,1,0,0,0,0,1,0,0,0,1,1,0.0,0,0,1,37,1,0,0,90,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0,0.0,0,0,1,1,1,5,0.4,2
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Ospite,Villarreal,Pepe Nicolas,Ala,Titolare,7.3,lAOTnpfT,0,0,0,0,4,0,0,0,-0.3161,0.707317,29,41,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0.2,5,1,0.5,1,4,2,1.0,1,0.428571,7,3,8,0,0,0.208132,0.0921,0.0,1.6839,1,0,0,2,0,-0.3161,0,0,0,0.666667,3,2,90,0,0.72093,43,31,0.6875,32,22,0,0,2,1,2,0,1,0,3,1.0,1,1,7,65,2,0,0,90,2,0.0,0,10,0,0.0,0,0,5,0,0.0,1,0.0,0,0,4,0,9,18,0.388889,7
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Casa,Racing Santander,Sangalli Marco,Terzino,Titolare,6.8,lAOTnpfT,0,0,0,0,3,0,0,0,0.4404,0.84,21,25,0.833333,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,0.0,0,0,0,0.0,0,0.833333,6,5,6,0,0,0.005546,0.0,0.0,0.4404,1,3,0,0,0,0.4404,0,0,0,1.0,2,2,61,0,0.846154,26,22,0.666667,6,4,0,0,0,0,0,0,0,0,0,1.0,2,2,0,46,0,0,0,61,0,0.0,0,2,0,0.0,0,0,3,0,0.0,2,0.0,0,0,5,0,3,4,0.5,2
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Casa,Racing Santander,Andreev Plamen,Portiere,Titolare,7.4,lAOTnpfT,0,0,0,0,0,0,0,0,-0.0929,0.5,4,8,1.0,0,0,2,0,0,0,0,0,0,0,0,3,0.0,0,0,0.0,2,0,0,1.0,2,0.0,0,0,2,0,0,0.000664,0.0,0.0,0.9071,0,0,0,1,0,-0.0929,0,0,6,0.26087,23,6,90,0,0.4375,32,14,0.25,8,2,3,5,0,0,0,0,0,0,0,0.0,0,0,0,47,6,0,0,90,0,0.0,0,2,0,0.0,0,0,8,0,0.0,11,1.0,1,1,2,0,1,19,0.210526,4
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Casa,Racing Santander,Arana Juan,Attaccante,Titolare,8.5,lAOTnpfT,0,0,0,0,0,0,0,0,0.4404,1.0,4,4,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0,2,2,0.0,0,0.666667,3,2,3,0,0,0.005802,0.4118,1.1061,0.4404,1,0,2,0,0,0.4404,0,0,0,0.0,0,0,61,0,1.0,4,4,1.0,2,2,0,0,0,2,0,0,0,2,2,0.0,0,0,3,8,0,0,0,61,1,0.0,0,0,0,0.0,0,0,0,0,0.0,1,0.0,0,0,2,0,0,1,1.0,1
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Casa,Racing Santander,Camara Suleiman,Ala,Titolare,5.8,lAOTnpfT,0,0,0,0,11,1,0,0,0.4404,1.0,6,6,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.5,0,2,1,0.0,0,0.375,16,6,16,0,0,0.002604,0.0135,0.0,0.4404,1,4,0,0,0,0.4404,0,0,0,1.0,1,1,73,0,1.0,6,6,1.0,1,1,0,0,1,1,0,0,0,0,1,1.0,1,1,2,30,0,0,0,73,1,0.0,0,0,0,0.0,0,0,1,0,0.0,2,0.0,0,0,6,0,4,0,0.0,0
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Casa,Racing Santander,Gueye Maguette,Centrocampista,Subentrato,,lAOTnpfT,0,0,0,0,0,0,0,0,-0.5712,0.5,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.000239,0.0,0.0,0.4288,0,0,0,1,0,-0.5712,0,0,0,1.0,1,1,5,0,0.666667,3,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,4,1,0,0,5,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Ospite,Villarreal,Tenas Arnau,Portiere,Titolare,6.2,lAOTnpfT,0,0,0,0,0,0,0,0,-0.3161,0.769231,10,13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.000289,0.0,0.0,1.6839,0,0,0,2,0,-0.3161,0,0,3,0.142857,7,1,90,0,0.65,20,13,0.0,3,0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,26,5,0,0,90,0,0.0,0,1,0,0.0,0,0,3,0,0.0,7,0.0,0,0,0,0,0,7,0.285714,2
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Casa,Racing Santander,Garcia Mario,Terzino,Titolare,7.8,lAOTnpfT,0,0,0,0,3,2,0,0,-0.0929,0.608696,14,23,0.571429,0,0,0,0,0,0,1,1,0,0,0,8,0.0,0,0,0.0,1,1,0,1.0,1,0.5,6,3,7,0,0,0.031275,0.0,0.0,0.9071,0,0,0,1,0,-0.0929,4,0,0,0.2,5,1,90,0,0.608696,23,14,1.0,1,1,0,0,0,0,0,0,0,0,0,0.666667,3,2,0,49,1,0,0,90,1,0.0,0,1,0,0.0,0,0,0,0,0.0,3,0.0,0,0,4,2,4,9,0.444444,4
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Casa,Racing Santander,Martin Andres,Attaccante,Subentrato,6.5,lAOTnpfT,0,0,0,0,3,0,0,0,-0.5333,0.5,2,4,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1.0,2,2,2,0,0,0.028804,0.0254,0.0,0.4667,0,1,0,1,0,-0.5333,0,0,0,0.0,1,0,17,0,0.5,4,2,0.5,4,2,0,0,0,1,0,0,1,0,1,1.0,1,1,1,10,1,0,0,17,0,0.0,0,1,0,0.0,0,0,2,0,0.0,0,0.0,0,0,2,0,2,2,0.5,1
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Casa,Racing Santander,Villalibre Asier,Attaccante,Subentrato,6.8,lAOTnpfT,0,0,0,0,2,0,0,0,-0.5333,1.0,8,8,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0,1.0,1,0.5,2,1,3,0,0,0.109941,0.0,0.0,0.4667,0,0,0,1,0,-0.5333,0,0,0,0.0,0,0,29,0,1.0,8,8,1.0,6,6,0,0,0,0,0,0,0,0,0,1.0,1,1,1,11,1,0,0,29,2,0.0,0,2,0,0.0,0,0,0,0,0.0,2,0.0,0,0,2,0,2,1,1.0,1
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Ospite,Villarreal,Cardona Sergi,Terzino,Titolare,6.7,lAOTnpfT,0,0,0,0,3,0,0,0,-0.8939,0.764706,13,17,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.125,8,1,0.0,2,1,0,0.0,0,0.666667,6,4,8,0,0,0.076386,0.0,0.0,1.1061,1,3,0,2,0,-0.8939,2,0,0,0.5,2,1,56,0,0.777778,18,14,0.666667,9,6,0,0,0,0,0,0,0,0,0,1.0,1,1,2,49,2,0,0,56,1,0.0,0,7,0,0.0,0,0,2,0,0.0,0,0.0,0,0,4,1,6,10,0.3,3
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Ospite,Villarreal,Foyth Juan,Difensore centrale,Titolare,7.2,lAOTnpfT,0,0,0,0,0,1,0,0,-0.8939,0.854167,41,48,0.5,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0,0,0.0,0,0,0,0.0,0,0.5,4,2,4,0,0,0.062298,0.0,0.0,1.1061,1,0,0,2,0,-0.8939,2,0,0,0.6,10,6,56,0,0.857143,49,42,0.684211,19,13,0,0,0,0,0,0,0,0,0,0.0,2,0,0,57,2,0,0,56,2,0.0,0,3,0,0.0,0,0,17,0,0.0,4,0.0,0,0,2,0,10,14,0.571429,8
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Ospite,Villarreal,Mikautadze Georges,Attaccante,Titolare,6.6,lAOTnpfT,0,0,0,0,5,0,0,0,-0.7838,0.538462,7,13,0.333333,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0,0.5,0,2,1,0.0,0,0.333333,6,2,6,0,0,0.146953,0.3763,0.4404,1.2162,0,1,0,2,0,-0.7838,0,0,0,0.0,0,0,83,2,0.6,15,9,0.4,10,4,0,0,0,3,0,0,0,3,3,0.0,0,0,14,28,2,0,0,83,2,0.0,0,2,0,1.0,1,1,1,0,0.0,1,0.0,0,0,2,0,4,4,0.25,1
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Ospite,Villarreal,Altimira Adria,Terzino,Titolare,6.3,lAOTnpfT,0,0,0,0,1,0,0,0,-0.8939,1.0,23,23,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,0,0.0,0,1,0,0.0,0,0.0,2,0,2,0,0,0.015544,0.0798,0.0,1.1061,1,0,0,2,0,-0.8939,0,0,0,0.0,0,0,45,0,1.0,24,24,1.0,11,11,0,0,0,1,2,0,3,0,3,0.0,0,0,1,43,2,0,0,45,0,0.0,0,1,0,0.0,0,0,4,0,0.0,0,0.0,0,0,0,1,3,1,0.0,0
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Ospite,Villarreal,Buchanan Tajon,Centrocampista,Subentrato,6.6,lAOTnpfT,0,0,0,0,1,0,0,0,0.5778,1.0,19,19,0.625,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5,0,0.4,0,5,2,0.0,0,0.625,8,5,8,0,0,0.021814,0.0,0.0,0.5778,1,1,0,0,0,0.5778,0,0,0,0.0,0,0,45,0,1.0,20,20,1.0,8,8,0,0,0,0,0,0,0,0,0,1.0,2,2,0,48,0,0,0,45,1,0.0,0,3,0,0.0,0,0,2,0,0.0,1,0.0,0,0,5,0,7,3,0.333333,1
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Ospite,Villarreal,Comesana Santi,Centrocampista,Titolare,7.8,lAOTnpfT,0,0,0,0,2,1,0,0,-0.3161,0.867647,59,68,0.8,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0.0,3,0,0,0.666667,2,0.857143,7,6,10,0,0,0.145699,0.2277,0.0,1.6839,0,1,0,2,0,-0.3161,1,0,0,0.666667,9,6,90,1,0.869565,69,60,0.818182,33,27,0,0,0,2,0,1,2,0,2,1.0,5,5,3,84,2,0,0,90,0,0.0,0,7,1,1.0,2,2,10,0,0.0,8,0.0,0,0,8,0,9,17,0.588235,10
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Ospite,Villarreal,Veiga Renato,Difensore,Subentrato,7.0,lAOTnpfT,0,0,0,0,0,0,0,0,0.5778,0.853659,35,41,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,1.0,1,2,2,1.0,1,0.666667,3,2,4,0,0,0.200626,0.0,0.0,0.5778,1,0,0,0,0,0.5778,0,0,0,1.0,7,7,34,0,0.853659,41,35,0.782609,23,18,0,0,0,0,0,0,0,0,0,0.0,0,0,3,44,0,0,0,34,2,0.0,0,3,0,0.0,0,0,11,0,0.0,2,0.0,0,0,3,0,11,7,0.857143,6
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Ospite,Villarreal,Macia Carlos,Centrocampista,Titolare,5.8,lAOTnpfT,0,0,0,0,1,1,0,0,-0.8939,0.880952,37,42,0.666667,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0.666667,3,2,3,1,0,0.040664,0.0,0.0,1.1061,0,0,0,2,0,-0.8939,0,0,0,0.333333,3,1,56,0,0.880952,42,37,0.666667,15,10,0,0,0,0,0,0,0,0,0,0.5,2,1,1,48,2,0,0,56,0,0.0,0,2,0,0.0,0,0,6,0,0.0,5,0.0,0,0,2,0,3,4,0.25,1
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Ospite,Villarreal,Marin Rafa,Difensore centrale,Titolare,7.7,lAOTnpfT,0,0,0,0,0,0,0,0,-0.3161,0.888889,64,72,0.6,0,0,0,0,0,0,0,1,0,0,1,2,0.0,0,0,0.0,4,0,0,0.5,2,1.0,1,1,5,0,0,0.089578,0.0,0.0,1.6839,0,0,0,2,0,-0.3161,1,0,0,0.692308,13,9,90,0,0.893333,75,67,0.758621,29,22,0,0,0,0,0,0,0,0,0,0.0,1,0,2,81,2,0,0,90,1,0.0,0,1,0,0.0,0,0,18,0,0.0,5,0.0,0,0,3,0,7,7,0.285714,2
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Ospite,Villarreal,Perez Ayoze,Attaccante,Titolare,8.2,lAOTnpfT,0,0,0,0,1,0,0,0,-0.3161,0.923077,12,13,0.636364,0,0,0,0,0,0,0,1,1,0,0,0,1.0,1,1,0.75,3,4,3,0.333333,1,0.75,8,6,11,0,0,0.500949,0.3375,0.4288,1.6839,1,2,1,2,0,-0.3161,0,0,0,1.0,1,1,90,0,0.928571,14,13,0.9,10,9,0,0,1,3,1,1,2,1,4,1.0,1,1,6,30,2,0,0,90,1,0.0,0,4,0,0.0,0,0,2,0,0.0,2,0.0,0,0,7,0,4,5,0.8,4
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Ospite,Villarreal,Alfonso Pedraza,Difensore,Subentrato,6.8,lAOTnpfT,0,0,0,0,0,0,0,0,0.5778,0.833333,15,18,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0.181818,11,2,0.0,0,1,0,0.0,0,0.5,2,1,2,0,0,0.32842,0.0,0.0,0.5778,0,0,0,0,0,0.5778,1,0,0,0.0,0,0,34,0,0.833333,18,15,0.777778,9,7,0,0,0,0,0,0,0,0,0,0.0,1,0,5,37,0,0,0,34,2,0.0,0,8,0,0.0,0,0,0,0,0.0,1,0.0,0,0,1,0,7,13,0.230769,3
Copa del Rey,1/16 di finale,17.12.2025,Racing Santander,Villarreal,Ospite,Villarreal,Solomon Manor,Attaccante,Subentrato,,lAOTnpfT,0,0,0,0,0,0,0,0,0.4677,1.0,6,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1.0,0,1,1,0.0,0,0.5,2,1,2,0,0,0.047215,0.0415,0.0,0.4677,1,0,0,0,0,0.4677,0,0,0,0.0,0,0,7,0,1.0,7,7,1.0,7,7,0,0,1,0,1,0,0,0,1,0.0,0,0,2,10,0,0,0,7,0,0.0,0,2,0,0.0,0,0,1,0,0.0,0,0.0,0,0,1,0,1,2,0.5,1
Copa del Rey,1/16 di finale,17.12.2025,Baleares,Atl. Madrid,Casa,Baleares,Miguelito,Attaccante,Subentrato,6.2,pnZw5R9c,0,0,0,0,1,0,0,0,-0.7992,1.0,5,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,0,0.0,0,0.0,2,0,2,0,0,7.4e-05,0.0,0.0,0.2008,0,0,0,1,0,-0.7992,1,0,0,1.0,1,1,25,0,1.0,5,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,8,1,0,0,25,0,0.0,0,0,0,0.0,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0.0,0
Copa del Rey,1/16 di finale,17.12.2025,Baleares,Atl. Madrid,Casa,Baleares,Ramis Gabriel,Esterno,Titolare,5.9,pnZw5R9c,0,0,0,0,1,2,0,0,-0.3837,0.764706,13,17,0.363636,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0.666667,4,3,2,0.25,1,0.428571,7,3,11,0,0,0.004712,0.0,0.0,1.6163,0,0,0,2,0,-0.3837,0,0,0,0.333333,3,1,65,0,0.764706,17,13,0.8,5,4,0,0,0,0,0,0,0,0,0,0.0,1,0,0,28,2,0,0,65,0,0.0,0,1,0,0.0,0,0,3,0,0.0,2,0.0,0,0,4,0,2,8,0.75,6
Copa del Rey,1/16 di finale,17.12.2025,Baleares,Atl. Madrid,Casa,Baleares,Bonet Gerardo,Centrocampista,Titolare,8.0,pnZw5R9c,0,0,0,0,1,0,0,0,-1.1829,0.806452,25,31,0.571429,0,0,0,0,0,0,0,1,1,0,0,2,0.0,0,0,0.5,2,4,2,0.0,0,0.666667,12,8,14,0,0,0.030385,0.8618,2.3771,1.8171,1,1,1,3,0,-1.1829,0,0,0,0.333333,3,1,90,0,0.78125,32,25,0.545455,11,6,0,0,0,3,0,2,0,3,3,0.8,5,4,4,55,3,0,0,90,3,0.0,0,1,0,1.0,1,1,6,0,0.0,6,0.0,0,0,8,1,3,10,0.6,6
Copa del Rey,1/16 di finale,17.12.2025,Baleares,Atl. Madrid,Casa,Baleares,Catala Adria,Attaccante,Subentrato,,pnZw5R9c,0,0,0,0,0,0,0,0,0.0,0.5,1,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,1.0,1,1,1,0,0,0.001034,0.0275,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0.0,0,0,7,1,0.5,2,1,0.5,2,1,0,0,1,0,1,0,0,0,1,0.0,0,0,0,4,0,0,0,7,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0.0,0
Copa del Rey,1/16 di finale,17.12.2025,Baleares,Atl. Madrid,Casa,Baleares,Tovar Jaume,Attaccante,Titolare,5.5,pnZw5R9c,0,0,0,0,9,1,1,0,-1.1829,0.692308,9,13,0.294118,0,0,0,0,0,0,0,0,2,0,0,1,0.0,1,0,0.4,0,5,2,0.0,0,0.294118,17,5,17,0,0,0.003862,1.3115,1.279,1.8171,3,1,0,3,0,-1.1829,2,0,0,0.0,1,0,83,0,0.733333,15,11,0.5,4,2,0,0,1,4,0,0,0,3,4,0.5,2,1,5,42,3,0,0,83,0,0.0,0,1,0,1.0,1,1,2,0,0.0,2,0.0,0,0,5,0,3,3,0.333333,1
Copa del Rey,1/16 di finale,17.12.2025,Baleares,Atl. Madrid,Casa,Baleares,Pol Jaume,Difensore centrale,Titolare,7.4,pnZw5R9c,0,0,0,0,2,1,0,0,-1.1829,0.886792,47,53,0.625,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1,0,0.571429,1,7,4,0.0,0,0.666667,15,10,16,0,0,0.014543,0.0,0.0,1.8171,1,0,0,3,0,-1.1829,1,0,0,0.555556,9,5,90,0,0.886792,53,47,0.909091,11,10,0,0,0,0,0,0,0,0,0,0.666667,6,4,0,87,3,0,0,90,0,0.0,0,3,0,0.0,0,0,10,0,0.0,3,0.0,0,0,10,2,6,14,0.642857,9
Copa del Rey,1/16 di finale,17.12.2025,Baleares,Atl. Madrid,Casa,Baleares,Perez Alejandro,Difensore centrale,Titolare,5.9,pnZw5R9c,0,0,0,0,2,1,0,0,-1.1829,0.705882,24,34,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0.0,1,0,0,0.0,0,0.6,5,3,6,0,0,0.009315,0.0,0.0,1.8171,0,1,0,3,0,-1.1829,1,0,0,0.5,8,4,90,0,0.72973,37,27,0.571429,7,4,0,0,0,0,0,0,0,0,0,0.5,2,1,0,57,3,0,0,90,0,0.0,0,1,0,0.0,0,0,5,0,0.0,1,0.0,0,0,3,2,5,13,0.615385,8
Copa del Rey,1/16 di finale,17.12.2025,Baleares,Atl. Madrid,Casa,Baleares,Bejarano Axel,Centrocampista,Subentrato,6.5,pnZw5R9c,0,0,0,0,0,1,0,0,-0.7992,0.6,6,10,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0,1,1,0.0,0,0.75,4,3,4,0,0,0.311691,0.0,0.0,0.2008,0,1,0,1,0,-0.7992,0,0,0,0.0,1,0,26,0,0.666667,12,8,0.571429,7,4,0,0,0,0,0,0,0,0,0,1.0,1,1,1,17,1,0,0,26,1,0.0,0,1,0,0.0,0,0,2,0,0.0,2,0.0,0,0,3,0,4,3,0.333333,1
Copa del Rey,1/16 di finale,17.12.2025,Baleares,Atl. Madrid,Casa,Baleares,Taffertshofer Ulrich,Centrocampista,Titolare,6.4,pnZw5R9c,0,0,0,0,0,0,0,0,-1.1829,0.909091,40,44,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0,1,1,0.0,0,1.0,4,4,4,0,0,0.006895,0.0,0.0,1.8171,0,2,0,3,0,-1.1829,0,0,0,0.7,10,7,90,0,0.911111,45,41,0.818182,11,9,0,0,0,0,0,0,0,0,0,0.0,1,0,0,52,3,0,0,90,0,0.0,0,0,0,0.0,0,0,7,0,0.0,3,0.0,0,0,4,0,4,3,0.666667,2
